t_idx,DateTime,HourOfDay,DayOfWeek,IsWeekend
7762,2005-01-29 11:00,11,7,1
7763,2005-01-29 12:00,12,7,1
7764,2005-01-29 13:00,13,7,1
7765,2005-01-29 14:00,14,7,1
7766,2005-01-29 15:00,15,7,1
7767,2005-01-29 16:00,16,7,1
7768,2005-01-29 17:00,17,7,1
7769,2005-01-29 18:00,18,7,1
7770,2005-01-29 19:00,19,7,1
7771,2005-01-29 20:00,20,7,1
7772,2005-01-29 21:00,21,7,1
7773,2005-01-29 22:00,22,7,1
7774,2005-01-29 23:00,23,7,1
7775,2005-01-30 00:00,0,1,1
7776,2005-01-30 01:00,1,1,1
7777,2005-01-30 02:00,2,1,1
7778,2005-01-30 03:00,3,1,1
7779,2005-01-30 04:00,4,1,1
7780,2005-01-30 05:00,5,1,1
7781,2005-01-30 06:00,6,1,1
7782,2005-01-30 07:00,7,1,1
7783,2005-01-30 08:00,8,1,1
7784,2005-01-30 09:00,9,1,1
7785,2005-01-30 10:00,10,1,1
7786,2005-01-30 11:00,11,1,1
7787,2005-01-30 12:00,12,1,1
7788,2005-01-30 13:00,13,1,1
7789,2005-01-30 14:00,14,1,1
7790,2005-01-30 15:00,15,1,1
7791,2005-01-30 16:00,16,1,1
7792,2005-01-30 17:00,17,1,1
7793,2005-01-30 18:00,18,1,1
7794,2005-01-30 19:00,19,1,1
7795,2005-01-30 20:00,20,1,1
7796,2005-01-30 21:00,21,1,1
7797,2005-01-30 22:00,22,1,1
7798,2005-01-30 23:00,23,1,1
7799,2005-01-31 00:00,0,2,0
7800,2005-01-31 01:00,1,2,0
7801,2005-01-31 02:00,2,2,0
7802,2005-01-31 03:00,3,2,0
7803,2005-01-31 04:00,4,2,0
7804,2005-01-31 05:00,5,2,0
7805,2005-01-31 06:00,6,2,0
7806,2005-01-31 07:00,7,2,0
7807,2005-01-31 08:00,8,2,0
7808,2005-01-31 09:00,9,2,0
7809,2005-01-31 10:00,10,2,0
7810,2005-01-31 11:00,11,2,0
7811,2005-01-31 12:00,12,2,0
7812,2005-01-31 13:00,13,2,0
7813,2005-01-31 14:00,14,2,0
7814,2005-01-31 15:00,15,2,0
7815,2005-01-31 16:00,16,2,0
7816,2005-01-31 17:00,17,2,0
7817,2005-01-31 18:00,18,2,0
7818,2005-01-31 19:00,19,2,0
7819,2005-01-31 20:00,20,2,0
7820,2005-01-31 21:00,21,2,0
7821,2005-01-31 22:00,22,2,0
7822,2005-01-31 23:00,23,2,0
7823,2005-02-01 00:00,0,3,0
7824,2005-02-01 01:00,1,3,0
7825,2005-02-01 02:00,2,3,0
7826,2005-02-01 03:00,3,3,0
7827,2005-02-01 04:00,4,3,0
7828,2005-02-01 05:00,5,3,0
7829,2005-02-01 06:00,6,3,0
7830,2005-02-01 07:00,7,3,0
7831,2005-02-01 08:00,8,3,0
7832,2005-02-01 09:00,9,3,0
7833,2005-02-01 10:00,10,3,0
7834,2005-02-01 11:00,11,3,0
7835,2005-02-01 12:00,12,3,0
7836,2005-02-01 13:00,13,3,0
7837,2005-02-01 14:00,14,3,0
7838,2005-02-01 15:00,15,3,0
7839,2005-02-01 16:00,16,3,0
7840,2005-02-01 17:00,17,3,0
7841,2005-02-01 18:00,18,3,0
7842,2005-02-01 19:00,19,3,0
7843,2005-02-01 20:00,20,3,0
7844,2005-02-01 21:00,21,3,0
7845,2005-02-01 22:00,22,3,0
7846,2005-02-01 23:00,23,3,0
7847,2005-02-02 00:00,0,4,0
7848,2005-02-02 01:00,1,4,0
7849,2005-02-02 02:00,2,4,0
7850,2005-02-02 03:00,3,4,0
7851,2005-02-02 04:00,4,4,0
7852,2005-02-02 05:00,5,4,0
7853,2005-02-02 06:00,6,4,0
7854,2005-02-02 07:00,7,4,0
7855,2005-02-02 08:00,8,4,0
7856,2005-02-02 09:00,9,4,0
7857,2005-02-02 10:00,10,4,0
7858,2005-02-02 11:00,11,4,0
7859,2005-02-02 12:00,12,4,0
7860,2005-02-02 13:00,13,4,0
7861,2005-02-02 14:00,14,4,0
7862,2005-02-02 15:00,15,4,0
7863,2005-02-02 16:00,16,4,0
7864,2005-02-02 17:00,17,4,0
7865,2005-02-02 18:00,18,4,0
7866,2005-02-02 19:00,19,4,0
7867,2005-02-02 20:00,20,4,0
7868,2005-02-02 21:00,21,4,0
7869,2005-02-02 22:00,22,4,0
7870,2005-02-02 23:00,23,4,0
7871,2005-02-03 00:00,0,5,0
7872,2005-02-03 01:00,1,5,0
7873,2005-02-03 02:00,2,5,0
7874,2005-02-03 03:00,3,5,0
7875,2005-02-03 04:00,4,5,0
7876,2005-02-03 05:00,5,5,0
7877,2005-02-03 06:00,6,5,0
7878,2005-02-03 07:00,7,5,0
7879,2005-02-03 08:00,8,5,0
7880,2005-02-03 09:00,9,5,0
7881,2005-02-03 10:00,10,5,0
7882,2005-02-03 11:00,11,5,0
7883,2005-02-03 12:00,12,5,0
7884,2005-02-03 13:00,13,5,0
7885,2005-02-03 14:00,14,5,0
7886,2005-02-03 15:00,15,5,0
7887,2005-02-03 16:00,16,5,0
7888,2005-02-03 17:00,17,5,0
7889,2005-02-03 18:00,18,5,0
7890,2005-02-03 19:00,19,5,0
7891,2005-02-03 20:00,20,5,0
7892,2005-02-03 21:00,21,5,0
7893,2005-02-03 22:00,22,5,0
7894,2005-02-03 23:00,23,5,0
7895,2005-02-04 00:00,0,6,0
7896,2005-02-04 01:00,1,6,0
7897,2005-02-04 02:00,2,6,0
7898,2005-02-04 03:00,3,6,0
7899,2005-02-04 04:00,4,6,0
7900,2005-02-04 05:00,5,6,0
7901,2005-02-04 06:00,6,6,0
7902,2005-02-04 07:00,7,6,0
7903,2005-02-04 08:00,8,6,0
7904,2005-02-04 09:00,9,6,0
7905,2005-02-04 10:00,10,6,0
7906,2005-02-04 11:00,11,6,0
7907,2005-02-04 12:00,12,6,0
7908,2005-02-04 13:00,13,6,0
7909,2005-02-04 14:00,14,6,0
7910,2005-02-04 15:00,15,6,0
7911,2005-02-04 16:00,16,6,0
7912,2005-02-04 17:00,17,6,0
7913,2005-02-04 18:00,18,6,0
7914,2005-02-04 19:00,19,6,0
7915,2005-02-04 20:00,20,6,0
7916,2005-02-04 21:00,21,6,0
7917,2005-02-04 22:00,22,6,0
7918,2005-02-04 23:00,23,6,0
7919,2005-02-05 00:00,0,7,1
7920,2005-02-05 01:00,1,7,1
7921,2005-02-05 02:00,2,7,1
7922,2005-02-05 03:00,3,7,1
7923,2005-02-05 04:00,4,7,1
7924,2005-02-05 05:00,5,7,1
7925,2005-02-05 06:00,6,7,1
7926,2005-02-05 07:00,7,7,1
7927,2005-02-05 08:00,8,7,1
7928,2005-02-05 09:00,9,7,1
7929,2005-02-05 10:00,10,7,1
7930,2005-02-05 11:00,11,7,1
7931,2005-02-05 12:00,12,7,1
7932,2005-02-05 13:00,13,7,1
7933,2005-02-05 14:00,14,7,1
7934,2005-02-05 15:00,15,7,1
7935,2005-02-05 16:00,16,7,1
7936,2005-02-05 17:00,17,7,1
7937,2005-02-05 18:00,18,7,1
7938,2005-02-05 19:00,19,7,1
7939,2005-02-05 20:00,20,7,1
7940,2005-02-05 21:00,21,7,1
7941,2005-02-05 22:00,22,7,1
7942,2005-02-05 23:00,23,7,1
7943,2005-02-06 00:00,0,1,1
7944,2005-02-06 01:00,1,1,1
7945,2005-02-06 02:00,2,1,1
7946,2005-02-06 03:00,3,1,1
7947,2005-02-06 04:00,4,1,1
7948,2005-02-06 05:00,5,1,1
7949,2005-02-06 06:00,6,1,1
7950,2005-02-06 07:00,7,1,1
7951,2005-02-06 08:00,8,1,1
7952,2005-02-06 09:00,9,1,1
7953,2005-02-06 10:00,10,1,1
7954,2005-02-06 11:00,11,1,1
7955,2005-02-06 12:00,12,1,1
7956,2005-02-06 13:00,13,1,1
7957,2005-02-06 14:00,14,1,1
7958,2005-02-06 15:00,15,1,1
7959,2005-02-06 16:00,16,1,1
7960,2005-02-06 17:00,17,1,1
7961,2005-02-06 18:00,18,1,1
7962,2005-02-06 19:00,19,1,1
7963,2005-02-06 20:00,20,1,1
7964,2005-02-06 21:00,21,1,1
7965,2005-02-06 22:00,22,1,1
7966,2005-02-06 23:00,23,1,1
7967,2005-02-07 00:00,0,2,0
7968,2005-02-07 01:00,1,2,0
7969,2005-02-07 02:00,2,2,0
7970,2005-02-07 03:00,3,2,0
7971,2005-02-07 04:00,4,2,0
7972,2005-02-07 05:00,5,2,0
7973,2005-02-07 06:00,6,2,0
7974,2005-02-07 07:00,7,2,0
7975,2005-02-07 08:00,8,2,0
7976,2005-02-07 09:00,9,2,0
7977,2005-02-07 10:00,10,2,0
7978,2005-02-07 11:00,11,2,0
7979,2005-02-07 12:00,12,2,0
7980,2005-02-07 13:00,13,2,0
7981,2005-02-07 14:00,14,2,0
7982,2005-02-07 15:00,15,2,0
7983,2005-02-07 16:00,16,2,0
7984,2005-02-07 17:00,17,2,0
7985,2005-02-07 18:00,18,2,0
7986,2005-02-07 19:00,19,2,0
7987,2005-02-07 20:00,20,2,0
7988,2005-02-07 21:00,21,2,0
7989,2005-02-07 22:00,22,2,0
7990,2005-02-07 23:00,23,2,0
7991,2005-02-08 00:00,0,3,0
7992,2005-02-08 01:00,1,3,0
7993,2005-02-08 02:00,2,3,0
7994,2005-02-08 03:00,3,3,0
7995,2005-02-08 04:00,4,3,0
7996,2005-02-08 05:00,5,3,0
7997,2005-02-08 06:00,6,3,0
7998,2005-02-08 07:00,7,3,0
7999,2005-02-08 08:00,8,3,0
8000,2005-02-08 09:00,9,3,0
8001,2005-02-08 10:00,10,3,0
8002,2005-02-08 11:00,11,3,0
8003,2005-02-08 12:00,12,3,0
8004,2005-02-08 13:00,13,3,0
8005,2005-02-08 14:00,14,3,0
8006,2005-02-08 15:00,15,3,0
8007,2005-02-08 16:00,16,3,0
8008,2005-02-08 17:00,17,3,0
8009,2005-02-08 18:00,18,3,0
8010,2005-02-08 19:00,19,3,0
8011,2005-02-08 20:00,20,3,0
8012,2005-02-08 21:00,21,3,0
8013,2005-02-08 22:00,22,3,0
8014,2005-02-08 23:00,23,3,0
8015,2005-02-09 00:00,0,4,0
8016,2005-02-09 01:00,1,4,0
8017,2005-02-09 02:00,2,4,0
8018,2005-02-09 03:00,3,4,0
8019,2005-02-09 04:00,4,4,0
8020,2005-02-09 05:00,5,4,0
8021,2005-02-09 06:00,6,4,0
8022,2005-02-09 07:00,7,4,0
8023,2005-02-09 08:00,8,4,0
8024,2005-02-09 09:00,9,4,0
8025,2005-02-09 10:00,10,4,0
8026,2005-02-09 11:00,11,4,0
8027,2005-02-09 12:00,12,4,0
8028,2005-02-09 13:00,13,4,0
8029,2005-02-09 14:00,14,4,0
8030,2005-02-09 15:00,15,4,0
8031,2005-02-09 16:00,16,4,0
8032,2005-02-09 17:00,17,4,0
8033,2005-02-09 18:00,18,4,0
8034,2005-02-09 19:00,19,4,0
8035,2005-02-09 20:00,20,4,0
8036,2005-02-09 21:00,21,4,0
8037,2005-02-09 22:00,22,4,0
8038,2005-02-09 23:00,23,4,0
8039,2005-02-10 00:00,0,5,0
8040,2005-02-10 01:00,1,5,0
8041,2005-02-10 02:00,2,5,0
8042,2005-02-10 03:00,3,5,0
8043,2005-02-10 04:00,4,5,0
8044,2005-02-10 05:00,5,5,0
8045,2005-02-10 06:00,6,5,0
8046,2005-02-10 07:00,7,5,0
8047,2005-02-10 08:00,8,5,0
8048,2005-02-10 09:00,9,5,0
8049,2005-02-10 10:00,10,5,0
8050,2005-02-10 11:00,11,5,0
8051,2005-02-10 12:00,12,5,0
8052,2005-02-10 13:00,13,5,0
8053,2005-02-10 14:00,14,5,0
8054,2005-02-10 15:00,15,5,0
8055,2005-02-10 16:00,16,5,0
8056,2005-02-10 17:00,17,5,0
8057,2005-02-10 18:00,18,5,0
8058,2005-02-10 19:00,19,5,0
8059,2005-02-10 20:00,20,5,0
8060,2005-02-10 21:00,21,5,0
8061,2005-02-10 22:00,22,5,0
8062,2005-02-10 23:00,23,5,0
8063,2005-02-11 00:00,0,6,0
8064,2005-02-11 01:00,1,6,0
8065,2005-02-11 02:00,2,6,0
8066,2005-02-11 03:00,3,6,0
8067,2005-02-11 04:00,4,6,0
8068,2005-02-11 05:00,5,6,0
8069,2005-02-11 06:00,6,6,0
8070,2005-02-11 07:00,7,6,0
8071,2005-02-11 08:00,8,6,0
8072,2005-02-11 09:00,9,6,0
8073,2005-02-11 10:00,10,6,0
8074,2005-02-11 11:00,11,6,0
8075,2005-02-11 12:00,12,6,0
8076,2005-02-11 13:00,13,6,0
8077,2005-02-11 14:00,14,6,0
8078,2005-02-11 15:00,15,6,0
8079,2005-02-11 16:00,16,6,0
8080,2005-02-11 17:00,17,6,0
8081,2005-02-11 18:00,18,6,0
8082,2005-02-11 19:00,19,6,0
8083,2005-02-11 20:00,20,6,0
8084,2005-02-11 21:00,21,6,0
8085,2005-02-11 22:00,22,6,0
8086,2005-02-11 23:00,23,6,0
8087,2005-02-12 00:00,0,7,1
8088,2005-02-12 01:00,1,7,1
8089,2005-02-12 02:00,2,7,1
8090,2005-02-12 03:00,3,7,1
8091,2005-02-12 04:00,4,7,1
8092,2005-02-12 05:00,5,7,1
8093,2005-02-12 06:00,6,7,1
8094,2005-02-12 07:00,7,7,1
8095,2005-02-12 08:00,8,7,1
8096,2005-02-12 09:00,9,7,1
8097,2005-02-12 10:00,10,7,1
8098,2005-02-12 11:00,11,7,1
8099,2005-02-12 12:00,12,7,1
8100,2005-02-12 13:00,13,7,1
8101,2005-02-12 14:00,14,7,1
8102,2005-02-12 15:00,15,7,1
8103,2005-02-12 16:00,16,7,1
8104,2005-02-12 17:00,17,7,1
8105,2005-02-12 18:00,18,7,1
8106,2005-02-12 19:00,19,7,1
8107,2005-02-12 20:00,20,7,1
8108,2005-02-12 21:00,21,7,1
8109,2005-02-12 22:00,22,7,1
8110,2005-02-12 23:00,23,7,1
8111,2005-02-13 00:00,0,1,1
8112,2005-02-13 01:00,1,1,1
8113,2005-02-13 02:00,2,1,1
8114,2005-02-13 03:00,3,1,1
8115,2005-02-13 04:00,4,1,1
8116,2005-02-13 05:00,5,1,1
8117,2005-02-13 06:00,6,1,1
8118,2005-02-13 07:00,7,1,1
8119,2005-02-13 08:00,8,1,1
8120,2005-02-13 09:00,9,1,1
8121,2005-02-13 10:00,10,1,1
8122,2005-02-13 11:00,11,1,1
8123,2005-02-13 12:00,12,1,1
8124,2005-02-13 13:00,13,1,1
8125,2005-02-13 14:00,14,1,1
8126,2005-02-13 15:00,15,1,1
8127,2005-02-13 16:00,16,1,1
8128,2005-02-13 17:00,17,1,1
8129,2005-02-13 18:00,18,1,1
8130,2005-02-13 19:00,19,1,1
8131,2005-02-13 20:00,20,1,1
8132,2005-02-13 21:00,21,1,1
8133,2005-02-13 22:00,22,1,1
8134,2005-02-13 23:00,23,1,1
8135,2005-02-14 00:00,0,2,0
8136,2005-02-14 01:00,1,2,0
8137,2005-02-14 02:00,2,2,0
8138,2005-02-14 03:00,3,2,0
8139,2005-02-14 04:00,4,2,0
8140,2005-02-14 05:00,5,2,0
8141,2005-02-14 06:00,6,2,0
8142,2005-02-14 07:00,7,2,0
8143,2005-02-14 08:00,8,2,0
8144,2005-02-14 09:00,9,2,0
8145,2005-02-14 10:00,10,2,0
8146,2005-02-14 11:00,11,2,0
8147,2005-02-14 12:00,12,2,0
8148,2005-02-14 13:00,13,2,0
8149,2005-02-14 14:00,14,2,0
8150,2005-02-14 15:00,15,2,0
8151,2005-02-14 16:00,16,2,0
8152,2005-02-14 17:00,17,2,0
8153,2005-02-14 18:00,18,2,0
8154,2005-02-14 19:00,19,2,0
8155,2005-02-14 20:00,20,2,0
8156,2005-02-14 21:00,21,2,0
8157,2005-02-14 22:00,22,2,0
8158,2005-02-14 23:00,23,2,0
8159,2005-02-15 00:00,0,3,0
8160,2005-02-15 01:00,1,3,0
8161,2005-02-15 02:00,2,3,0
8162,2005-02-15 03:00,3,3,0
8163,2005-02-15 04:00,4,3,0
8164,2005-02-15 05:00,5,3,0
8165,2005-02-15 06:00,6,3,0
8166,2005-02-15 07:00,7,3,0
8167,2005-02-15 08:00,8,3,0
8168,2005-02-15 09:00,9,3,0
8169,2005-02-15 10:00,10,3,0
8170,2005-02-15 11:00,11,3,0
8171,2005-02-15 12:00,12,3,0
8172,2005-02-15 13:00,13,3,0
8173,2005-02-15 14:00,14,3,0
8174,2005-02-15 15:00,15,3,0
8175,2005-02-15 16:00,16,3,0
8176,2005-02-15 17:00,17,3,0
8177,2005-02-15 18:00,18,3,0
8178,2005-02-15 19:00,19,3,0
8179,2005-02-15 20:00,20,3,0
8180,2005-02-15 21:00,21,3,0
8181,2005-02-15 22:00,22,3,0
8182,2005-02-15 23:00,23,3,0
8183,2005-02-16 00:00,0,4,0
8184,2005-02-16 01:00,1,4,0
8185,2005-02-16 02:00,2,4,0
8186,2005-02-16 03:00,3,4,0
8187,2005-02-16 04:00,4,4,0
8188,2005-02-16 05:00,5,4,0
8189,2005-02-16 06:00,6,4,0
8190,2005-02-16 07:00,7,4,0
8191,2005-02-16 08:00,8,4,0
8192,2005-02-16 09:00,9,4,0
8193,2005-02-16 10:00,10,4,0
8194,2005-02-16 11:00,11,4,0
8195,2005-02-16 12:00,12,4,0
8196,2005-02-16 13:00,13,4,0
8197,2005-02-16 14:00,14,4,0
8198,2005-02-16 15:00,15,4,0
8199,2005-02-16 16:00,16,4,0
8200,2005-02-16 17:00,17,4,0
8201,2005-02-16 18:00,18,4,0
8202,2005-02-16 19:00,19,4,0
8203,2005-02-16 20:00,20,4,0
8204,2005-02-16 21:00,21,4,0
8205,2005-02-16 22:00,22,4,0
8206,2005-02-16 23:00,23,4,0
8207,2005-02-17 00:00,0,5,0
8208,2005-02-17 01:00,1,5,0
8209,2005-02-17 02:00,2,5,0
8210,2005-02-17 03:00,3,5,0
8211,2005-02-17 04:00,4,5,0
8212,2005-02-17 05:00,5,5,0
8213,2005-02-17 06:00,6,5,0
8214,2005-02-17 07:00,7,5,0
8215,2005-02-17 08:00,8,5,0
8216,2005-02-17 09:00,9,5,0
8217,2005-02-17 10:00,10,5,0
8218,2005-02-17 11:00,11,5,0
8219,2005-02-17 12:00,12,5,0
8220,2005-02-17 13:00,13,5,0
8221,2005-02-17 14:00,14,5,0
8222,2005-02-17 15:00,15,5,0
8223,2005-02-17 16:00,16,5,0
8224,2005-02-17 17:00,17,5,0
8225,2005-02-17 18:00,18,5,0
8226,2005-02-17 19:00,19,5,0
8227,2005-02-17 20:00,20,5,0
8228,2005-02-17 21:00,21,5,0
8229,2005-02-17 22:00,22,5,0
8230,2005-02-17 23:00,23,5,0
8231,2005-02-18 00:00,0,6,0
8232,2005-02-18 01:00,1,6,0
8233,2005-02-18 02:00,2,6,0
8234,2005-02-18 03:00,3,6,0
8235,2005-02-18 04:00,4,6,0
8236,2005-02-18 05:00,5,6,0
8237,2005-02-18 06:00,6,6,0
8238,2005-02-18 07:00,7,6,0
8239,2005-02-18 08:00,8,6,0
8240,2005-02-18 09:00,9,6,0
8241,2005-02-18 10:00,10,6,0
8242,2005-02-18 11:00,11,6,0
8243,2005-02-18 12:00,12,6,0
8244,2005-02-18 13:00,13,6,0
8245,2005-02-18 14:00,14,6,0
8246,2005-02-18 15:00,15,6,0
8247,2005-02-18 16:00,16,6,0
8248,2005-02-18 17:00,17,6,0
8249,2005-02-18 18:00,18,6,0
8250,2005-02-18 19:00,19,6,0
8251,2005-02-18 20:00,20,6,0
8252,2005-02-18 21:00,21,6,0
8253,2005-02-18 22:00,22,6,0
8254,2005-02-18 23:00,23,6,0
8255,2005-02-19 00:00,0,7,1
8256,2005-02-19 01:00,1,7,1
8257,2005-02-19 02:00,2,7,1
8258,2005-02-19 03:00,3,7,1
8259,2005-02-19 04:00,4,7,1
8260,2005-02-19 05:00,5,7,1
8261,2005-02-19 06:00,6,7,1
8262,2005-02-19 07:00,7,7,1
8263,2005-02-19 08:00,8,7,1
8264,2005-02-19 09:00,9,7,1
8265,2005-02-19 10:00,10,7,1
8266,2005-02-19 11:00,11,7,1
8267,2005-02-19 12:00,12,7,1
8268,2005-02-19 13:00,13,7,1
8269,2005-02-19 14:00,14,7,1
8270,2005-02-19 15:00,15,7,1
8271,2005-02-19 16:00,16,7,1
8272,2005-02-19 17:00,17,7,1
8273,2005-02-19 18:00,18,7,1
8274,2005-02-19 19:00,19,7,1
8275,2005-02-19 20:00,20,7,1
8276,2005-02-19 21:00,21,7,1
8277,2005-02-19 22:00,22,7,1
8278,2005-02-19 23:00,23,7,1
8279,2005-02-20 00:00,0,1,1
8280,2005-02-20 01:00,1,1,1
8281,2005-02-20 02:00,2,1,1
8282,2005-02-20 03:00,3,1,1
8283,2005-02-20 04:00,4,1,1
8284,2005-02-20 05:00,5,1,1
8285,2005-02-20 06:00,6,1,1
8286,2005-02-20 07:00,7,1,1
8287,2005-02-20 08:00,8,1,1
8288,2005-02-20 09:00,9,1,1
8289,2005-02-20 10:00,10,1,1
8290,2005-02-20 11:00,11,1,1
8291,2005-02-20 12:00,12,1,1
8292,2005-02-20 13:00,13,1,1
8293,2005-02-20 14:00,14,1,1
8294,2005-02-20 15:00,15,1,1
8295,2005-02-20 16:00,16,1,1
8296,2005-02-20 17:00,17,1,1
8297,2005-02-20 18:00,18,1,1
8298,2005-02-20 19:00,19,1,1
8299,2005-02-20 20:00,20,1,1
8300,2005-02-20 21:00,21,1,1
8301,2005-02-20 22:00,22,1,1
8302,2005-02-20 23:00,23,1,1
8303,2005-02-21 00:00,0,2,0
8304,2005-02-21 01:00,1,2,0
8305,2005-02-21 02:00,2,2,0
8306,2005-02-21 03:00,3,2,0
8307,2005-02-21 04:00,4,2,0
8308,2005-02-21 05:00,5,2,0
8309,2005-02-21 06:00,6,2,0
8310,2005-02-21 07:00,7,2,0
8311,2005-02-21 08:00,8,2,0
8312,2005-02-21 09:00,9,2,0
8313,2005-02-21 10:00,10,2,0
8314,2005-02-21 11:00,11,2,0
8315,2005-02-21 12:00,12,2,0
8316,2005-02-21 13:00,13,2,0
8317,2005-02-21 14:00,14,2,0
8318,2005-02-21 15:00,15,2,0
8319,2005-02-21 16:00,16,2,0
8320,2005-02-21 17:00,17,2,0
8321,2005-02-21 18:00,18,2,0
8322,2005-02-21 19:00,19,2,0
8323,2005-02-21 20:00,20,2,0
8324,2005-02-21 21:00,21,2,0
8325,2005-02-21 22:00,22,2,0
8326,2005-02-21 23:00,23,2,0
8327,2005-02-22 00:00,0,3,0
8328,2005-02-22 01:00,1,3,0
8329,2005-02-22 02:00,2,3,0
8330,2005-02-22 03:00,3,3,0
8331,2005-02-22 04:00,4,3,0
8332,2005-02-22 05:00,5,3,0
8333,2005-02-22 06:00,6,3,0
8334,2005-02-22 07:00,7,3,0
8335,2005-02-22 08:00,8,3,0
8336,2005-02-22 09:00,9,3,0
8337,2005-02-22 10:00,10,3,0
8338,2005-02-22 11:00,11,3,0
8339,2005-02-22 12:00,12,3,0
8340,2005-02-22 13:00,13,3,0
8341,2005-02-22 14:00,14,3,0
8342,2005-02-22 15:00,15,3,0
8343,2005-02-22 16:00,16,3,0
8344,2005-02-22 17:00,17,3,0
8345,2005-02-22 18:00,18,3,0
8346,2005-02-22 19:00,19,3,0
8347,2005-02-22 20:00,20,3,0
8348,2005-02-22 21:00,21,3,0
8349,2005-02-22 22:00,22,3,0
8350,2005-02-22 23:00,23,3,0
8351,2005-02-23 00:00,0,4,0
8352,2005-02-23 01:00,1,4,0
8353,2005-02-23 02:00,2,4,0
8354,2005-02-23 03:00,3,4,0
8355,2005-02-23 04:00,4,4,0
8356,2005-02-23 05:00,5,4,0
8357,2005-02-23 06:00,6,4,0
8358,2005-02-23 07:00,7,4,0
8359,2005-02-23 08:00,8,4,0
8360,2005-02-23 09:00,9,4,0
8361,2005-02-23 10:00,10,4,0
8362,2005-02-23 11:00,11,4,0
8363,2005-02-23 12:00,12,4,0
8364,2005-02-23 13:00,13,4,0
8365,2005-02-23 14:00,14,4,0
8366,2005-02-23 15:00,15,4,0
8367,2005-02-23 16:00,16,4,0
8368,2005-02-23 17:00,17,4,0
8369,2005-02-23 18:00,18,4,0
8370,2005-02-23 19:00,19,4,0
8371,2005-02-23 20:00,20,4,0
8372,2005-02-23 21:00,21,4,0
8373,2005-02-23 22:00,22,4,0
8374,2005-02-23 23:00,23,4,0
8375,2005-02-24 00:00,0,5,0
8376,2005-02-24 01:00,1,5,0
8377,2005-02-24 02:00,2,5,0
8378,2005-02-24 03:00,3,5,0
8379,2005-02-24 04:00,4,5,0
8380,2005-02-24 05:00,5,5,0
8381,2005-02-24 06:00,6,5,0
8382,2005-02-24 07:00,7,5,0
8383,2005-02-24 08:00,8,5,0
8384,2005-02-24 09:00,9,5,0
8385,2005-02-24 10:00,10,5,0
8386,2005-02-24 11:00,11,5,0
8387,2005-02-24 12:00,12,5,0
8388,2005-02-24 13:00,13,5,0
8389,2005-02-24 14:00,14,5,0
8390,2005-02-24 15:00,15,5,0
8391,2005-02-24 16:00,16,5,0
8392,2005-02-24 17:00,17,5,0
8393,2005-02-24 18:00,18,5,0
8394,2005-02-24 19:00,19,5,0
8395,2005-02-24 20:00,20,5,0
8396,2005-02-24 21:00,21,5,0
8397,2005-02-24 22:00,22,5,0
8398,2005-02-24 23:00,23,5,0
8399,2005-02-25 00:00,0,6,0
8400,2005-02-25 01:00,1,6,0
8401,2005-02-25 02:00,2,6,0
8402,2005-02-25 03:00,3,6,0
8403,2005-02-25 04:00,4,6,0
8404,2005-02-25 05:00,5,6,0
8405,2005-02-25 06:00,6,6,0
8406,2005-02-25 07:00,7,6,0
8407,2005-02-25 08:00,8,6,0
8408,2005-02-25 09:00,9,6,0
8409,2005-02-25 10:00,10,6,0
8410,2005-02-25 11:00,11,6,0
8411,2005-02-25 12:00,12,6,0
8412,2005-02-25 13:00,13,6,0
8413,2005-02-25 14:00,14,6,0
8414,2005-02-25 15:00,15,6,0
8415,2005-02-25 16:00,16,6,0
8416,2005-02-25 17:00,17,6,0
8417,2005-02-25 18:00,18,6,0
8418,2005-02-25 19:00,19,6,0
8419,2005-02-25 20:00,20,6,0
8420,2005-02-25 21:00,21,6,0
8421,2005-02-25 22:00,22,6,0
8422,2005-02-25 23:00,23,6,0
8423,2005-02-26 00:00,0,7,1
8424,2005-02-26 01:00,1,7,1
8425,2005-02-26 02:00,2,7,1
8426,2005-02-26 03:00,3,7,1
8427,2005-02-26 04:00,4,7,1
8428,2005-02-26 05:00,5,7,1
8429,2005-02-26 06:00,6,7,1
8430,2005-02-26 07:00,7,7,1
8431,2005-02-26 08:00,8,7,1
8432,2005-02-26 09:00,9,7,1
8433,2005-02-26 10:00,10,7,1
8434,2005-02-26 11:00,11,7,1
8435,2005-02-26 12:00,12,7,1
8436,2005-02-26 13:00,13,7,1
8437,2005-02-26 14:00,14,7,1
8438,2005-02-26 15:00,15,7,1
8439,2005-02-26 16:00,16,7,1
8440,2005-02-26 17:00,17,7,1
8441,2005-02-26 18:00,18,7,1
8442,2005-02-26 19:00,19,7,1
8443,2005-02-26 20:00,20,7,1
8444,2005-02-26 21:00,21,7,1
8445,2005-02-26 22:00,22,7,1
8446,2005-02-26 23:00,23,7,1
8447,2005-02-27 00:00,0,1,1
8448,2005-02-27 01:00,1,1,1
8449,2005-02-27 02:00,2,1,1
8450,2005-02-27 03:00,3,1,1
8451,2005-02-27 04:00,4,1,1
8452,2005-02-27 05:00,5,1,1
8453,2005-02-27 06:00,6,1,1
8454,2005-02-27 07:00,7,1,1
8455,2005-02-27 08:00,8,1,1
8456,2005-02-27 09:00,9,1,1
8457,2005-02-27 10:00,10,1,1
8458,2005-02-27 11:00,11,1,1
8459,2005-02-27 12:00,12,1,1
